ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Living_With,Total_Spent,Children_Home,Seniority_Days,Age,Total_Purchases,Cluster,Total_Promos,Marketing_Potential_Score,Probabilité_Réponse,Cluster_Name
7386,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,Alone,43,1,433,46,4,2,0,1.19,0.11747962877938747,Jeunes Prudents
7215,1983,Graduation,Single,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,1,Alone,1135,0,474,39,27,1,4,55.47,0.18546404325026114,Épicuriens VIP
1491,1965,2n Cycle,Together,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,Partner,559,0,496,57,14,1,0,15.5,0.18409797519697968,Épicuriens VIP
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,Alone,1923,0,434,38,15,1,1,59.31,0.5218974660544109,Épicuriens VIP
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,Partner,90,2,21,69,6,0,0,2.5,0.02693350531498985,Seniors Budgétaires
8268,1961,PhD,Married,51381.5,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,Partner,404,1,353,61,14,0,0,11.2,0.08505594271621206,Seniors Budgétaires
11051,1956,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,Partner,661,2,50,66,19,0,0,18.32,0.029703851097251977,Seniors Budgétaires
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,Partner,463,1,272,70,14,0,0,12.84,0.07171710334791372,Seniors Budgétaires
433,1958,Master,Alone,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,Alone,632,2,476,64,18,0,0,17.52,0.09208140361930214,Seniors Budgétaires
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,Partner,725,0,139,53,18,1,0,20.1,0.07934841697851085,Épicuriens VIP
1295,1963,Graduation,Married,51381.5,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,Partner,725,1,322,59,18,1,0,20.1,0.09476054149820344,Épicuriens VIP
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,Partner,279,2,319,58,11,0,0,7.73,0.05984814487182799,Seniors Budgétaires
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,Partner,1482,0,469,55,22,1,1,47.09,0.3111869412897915,Épicuriens VIP
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,Alone,29,1,690,46,4,2,0,0.8,0.21180488715231255,Jeunes Prudents
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,Partner,106,3,357,63,6,0,0,2.94,0.05122779182665877,Seniors Budgétaires
7660,1973,PhD,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,Alone,49,2,41,49,4,3,2,13.36,0.03242071757644182,Petits Consommateurs
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,Alone,38,2,336,57,5,0,0,1.05,0.06371962319880468,Seniors Budgétaires
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,Alone,2077,0,618,30,21,1,0,57.58,0.6170080139834557,Épicuriens VIP
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,Partner,1053,1,227,46,15,1,1,35.19,0.12935063301475208,Épicuriens VIP
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,Partner,1385,0,436,60,22,1,0,38.4,0.25977814696112034,Épicuriens VIP
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,Alone,871,1,305,48,22,1,0,24.15,0.09014921776013472,Épicuriens VIP
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,Partner,312,1,467,34,9,2,0,8.65,0.13947388277407652,Jeunes Prudents
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,Partner,877,2,619,46,12,2,0,24.31,0.2305255694439429,Jeunes Prudents
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,Partner,68,1,609,47,5,2,1,7.89,0.1743051324194338,Jeunes Prudents
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,Partner,22,1,305,41,3,3,0,0.61,0.08870286005892014,Petits Consommateurs
5885,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,Partner,211,3,676,49,9,0,0,5.85,0.11567071412937596,Seniors Budgétaires
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,Partner,127,0,8,56,7,3,0,3.52,0.04877910322422301,Petits Consommateurs
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,Partner,459,2,66,69,15,0,0,12.72,0.02991166469695077,Seniors Budgétaires
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,Partner,460,1,114,53,15,0,1,18.75,0.0475937030869907,Seniors Budgétaires
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,Partner,429,1,562,50,13,2,0,11.89,0.15694878898409434,Jeunes Prudents
92,1988,Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,Alone,89,1,48,34,7,3,0,2.47,0.04185546018168874,Petits Consommateurs
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,Partner,1021,1,628,70,24,1,0,28.3,0.1960622226430202,Épicuriens VIP
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,Partner,1381,0,495,73,20,1,3,56.29,0.3079292113154919,Épicuriens VIP
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,Alone,306,1,356,64,12,0,0,8.48,0.08363568678097645,Seniors Budgétaires
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,Alone,18,3,290,44,3,0,0,0.5,0.046608387354898195,Seniors Budgétaires
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,Partner,162,1,255,45,8,3,0,4.49,0.0702125167772984,Petits Consommateurs
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,Alone,1231,0,313,67,17,1,0,34.13,0.20949587299327324,Épicuriens VIP
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,Alone,13,3,363,64,3,0,0,0.36,0.054116376237565676,Seniors Budgétaires
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,Partner,1706,0,601,77,25,1,0,47.3,0.4044749124783691,Épicuriens VIP
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,Partner,121,1,175,38,7,3,0,3.35,0.060296169676315015,Petits Consommateurs
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,Alone,1293,0,424,47,19,1,0,35.85,0.2721706718855878,Épicuriens VIP
8475,1973,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,Partner,1608,1,120,49,22,1,0,44.58,0.12325850645165454,Épicuriens VIP
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,Partner,88,3,228,56,6,0,0,2.44,0.03626043494426547,Seniors Budgétaires
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,Alone,421,0,223,69,17,1,1,17.67,0.06921960493381477,Épicuriens VIP
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,Alone,259,0,305,63,11,3,1,13.18,0.09687286009376045,Petits Consommateurs
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,Alone,1117,0,239,34,14,1,0,30.97,0.19845056544261702,Épicuriens VIP
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,Partner,89,2,124,65,6,0,0,2.47,0.03669732226014401,Seniors Budgétaires
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,Partner,36,2,69,57,4,3,0,1.0,0.03357950638335639,Petits Consommateurs
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,Partner,57,1,351,40,5,3,0,1.58,0.09501412147920454,Petits Consommateurs
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,Partner,148,2,69,52,7,0,0,4.1,0.03300387686623953,Seniors Budgétaires
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,Partner,93,2,150,63,6,0,0,2.58,0.03870973840316557,Seniors Budgétaires
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,Alone,119,1,86,55,6,3,1,9.3,0.0465275858264978,Petits Consommateurs
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,Partner,1835,1,655,47,27,1,0,50.87,0.400895958557019,Épicuriens VIP
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,Partner,1318,0,560,74,24,1,3,54.54,0.2798745506974968,Épicuriens VIP
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,Partner,45,2,37,52,5,3,0,1.25,0.029942544938463565,Petits Consommateurs
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,Partner,10,3,5,63,3,0,0,0.28,0.02096956929790485,Seniors Budgétaires
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,Partner,978,0,210,71,24,1,1,33.11,0.08964441720368124,Épicuriens VIP
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,Partner,191,1,49,46,9,3,0,5.3,0.04069726412376983,Petits Consommateurs
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,Partner,57,1,50,34,6,3,0,1.58,0.04330409276397268,Petits Consommateurs
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,Partner,1033,0,274,76,23,1,0,28.64,0.11665765090229883,Épicuriens VIP
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,Partner,66,1,158,38,5,3,0,1.83,0.059360100417981614,Petits Consommateurs
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,Partner,43,0,14,61,5,3,0,1.19,0.04975174839767081,Petits Consommateurs
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,Partner,50,1,571,39,4,2,0,1.39,0.16742127656792413,Jeunes Prudents
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,Alone,39,1,113,52,5,3,0,1.08,0.04896090379278831,Petits Consommateurs
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,Partner,608,1,331,56,16,1,0,16.86,0.09320755593139166,Épicuriens VIP
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,Partner,1581,0,467,46,23,1,0,43.83,0.32984535904955553,Épicuriens VIP
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,Partner,68,2,491,58,5,0,0,1.89,0.09630058398114508,Seniors Budgétaires
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,Partner,80,1,658,44,4,2,1,8.22,0.20677726377329933,Jeunes Prudents
5602,1989,PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,Partner,1282,0,408,33,27,1,0,35.54,0.19499841798408232,Épicuriens VIP
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,Partner,91,1,395,34,6,2,0,2.52,0.10575075994138672,Jeunes Prudents
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,Partner,315,2,496,49,12,0,0,8.73,0.09444078554985147,Seniors Budgétaires
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,Partner,31,2,182,45,4,3,0,0.86,0.04661418048021411,Petits Consommateurs
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,Partner,834,0,47,42,22,1,0,23.12,0.06080197658212043,Épicuriens VIP
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,Partner,1600,0,283,68,16,1,1,50.36,0.29179099666143277,Épicuriens VIP
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,Partner,1270,0,528,68,16,1,0,35.21,0.3432534694466018,Épicuriens VIP
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,Alone,263,2,90,49,9,3,2,19.29,0.036713189379809094,Petits Consommateurs
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,Alone,535,1,0,70,16,0,1,20.83,0.03483123068272585,Seniors Budgétaires
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,Alone,1295,0,202,54,17,1,0,35.9,0.18208970016392997,Épicuriens VIP
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,Alone,1150,1,258,44,26,1,0,31.88,0.09283816610475198,Épicuriens VIP
2798,1977,PhD,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,Partner,1240,0,604,45,26,1,4,58.38,0.2773996905883537,Épicuriens VIP
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,Alone,38,2,347,57,4,0,0,1.05,0.06865317530644112,Seniors Budgétaires
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,Alone,35,0,596,38,3,2,2,12.97,0.23393858164407078,Jeunes Prudents
5176,1988,Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,Partner,53,1,203,34,4,3,1,7.47,0.06979042678544833,Petits Consommateurs
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,Alone,293,2,412,59,11,0,0,8.12,0.07632120186508368,Seniors Budgétaires
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,Partner,65,1,21,56,5,3,0,1.8,0.03884257975867738,Petits Consommateurs
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,Alone,1804,1,657,68,24,1,2,62.01,0.41898406174149033,Épicuriens VIP
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,Partner,241,1,455,66,10,0,0,6.68,0.10878269305973154,Seniors Budgétaires
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,Partner,1101,0,103,68,19,1,0,30.52,0.10212033407577954,Épicuriens VIP
6927,1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,Partner,264,2,632,54,11,0,0,7.32,0.1288043265104709,Seniors Budgétaires
2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,Partner,541,2,524,48,16,0,0,15.0,0.10899090955281303,Seniors Budgétaires
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,Partner,1198,0,421,37,16,1,0,33.21,0.28544268543916573,Épicuriens VIP
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,Partner,482,1,89,45,14,3,0,13.36,0.050531929607560255,Petits Consommateurs
7264,1978,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,Alone,17,3,48,44,3,0,0,0.47,0.02483610020263996,Seniors Budgétaires
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,Partner,1615,0,226,74,24,1,2,56.77,0.18635734410117566,Épicuriens VIP
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,Alone,285,1,302,68,10,0,0,7.9,0.07811841630103031,Seniors Budgétaires
454,1980,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,Partner,1135,1,592,42,26,1,0,31.47,0.19957229115737724,Épicuriens VIP
1755,1988,2n Cycle,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,Partner,114,1,79,34,6,3,0,3.16,0.04872418801547914,Petits Consommateurs
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,Partner,1047,0,227,53,15,1,0,29.03,0.16274101698276777,Épicuriens VIP
4785,1970,PhD,Together,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,Partner,714,2,76,52,20,0,0,19.79,0.033675433742698685,Seniors Budgétaires
9076,1980,PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,Partner,185,1,540,42,9,2,0,5.13,0.14206282150216057,Jeunes Prudents
7079,1962,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,Alone,1245,1,659,60,27,1,0,34.51,0.2365882063790771,Épicuriens VIP
4653,1978,Graduation,Together,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,Partner,189,1,460,44,8,2,0,5.24,0.12188280236478956,Jeunes Prudents
7375,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,Partner,576,1,612,46,14,2,0,15.97,0.19741385761786692,Jeunes Prudents
709,1952,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,Alone,1103,1,567,70,15,1,0,30.58,0.27270502696005555,Épicuriens VIP
460,1972,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,Partner,1753,0,690,50,16,1,0,48.6,0.6164465426318683,Épicuriens VIP
3726,1986,PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,Partner,17,1,133,36,3,3,0,0.47,0.058197765057179315,Petits Consommateurs
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,Alone,433,2,466,56,14,0,1,18.0,0.09055036717405861,Seniors Budgétaires
5341,1962,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,Alone,1588,1,540,60,13,1,1,50.02,0.41963857495677925,Épicuriens VIP
1606,1971,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,Partner,22,1,410,51,3,2,0,0.61,0.11146592532743504,Jeunes Prudents
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,Alone,19,0,74,71,4,3,0,0.53,0.05826924185441442,Petits Consommateurs
3233,1965,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,Partner,1117,1,463,57,26,1,0,30.97,0.14130882085284333,Épicuriens VIP
89,1975,2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,Partner,69,1,202,47,6,3,0,1.91,0.06217417024736074,Petits Consommateurs
2936,1982,Master,Together,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,Partner,23,1,207,40,4,3,0,0.64,0.06718116004730681,Petits Consommateurs
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,Alone,605,1,268,64,18,1,0,16.77,0.06906711898321755,Épicuriens VIP
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,Alone,57,1,185,49,7,3,0,1.58,0.056208721113052126,Petits Consommateurs
313,1968,Graduation,Widow,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,Alone,2088,0,244,54,21,1,1,63.89,0.3578484941599535,Épicuriens VIP
9940,1958,Graduation,Together,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,Partner,1009,1,553,64,14,1,0,27.97,0.25355835591003895,Épicuriens VIP
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,Alone,26,1,333,51,4,3,0,0.72,0.08960848970231172,Petits Consommateurs
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,Partner,1627,0,213,32,21,1,2,57.1,0.2334375211323066,Épicuriens VIP
6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,Partner,1102,1,681,64,24,1,0,30.55,0.2415791543844992,Épicuriens VIP
7411,1964,PhD,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,Partner,17,2,24,58,4,3,0,0.47,0.029087155897751703,Petits Consommateurs
2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,Partner,1690,1,405,50,14,1,4,70.85,0.3587346460130782,Épicuriens VIP
9265,1953,Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,Partner,1390,1,536,69,19,1,0,38.53,0.28254190280197955,Épicuriens VIP
8867,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,Partner,2126,0,667,34,19,1,0,58.94,0.6882517198755985,Épicuriens VIP
8932,1969,Master,Together,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,Partner,1531,1,608,53,21,1,0,42.44,0.35394085922000657,Épicuriens VIP
